ccode1,ccode2,cor,IdealPointDistance
2,438,-0.5077454380536112,3.4704316
2,439,-0.20541200750444027,3.1928003
2,450,0.46619215638295275,2.3253524
2,451,-0.35088871030487684,3.3047145000000002
2,452,-0.0802044171976313,2.8204038000000002
2,461,0.10626860796942547,2.71140477
2,471,0.06072752184545098,2.64903505
2,475,-0.20544749228627948,3.097681
2,481,-0.4195463059643966,3.4053052
2,482,-0.08900838402217032,2.689152484
2,483,-0.3951088612969796,3.2933805
2,484,-0.3529740277208716,3.4494324
2,490,NA,3.1914373
2,500,-0.3837638641174498,3.5260785
2,501,-0.3429021025998512,3.1638976
2,510,-0.46161221983515777,3.3820838
2,516,-0.5041080316242296,3.823193
2,517,0.03957239942365503,2.8141049000000002
2,520,-0.6211981139493209,3.29751
2,522,-0.17750591458504658,3.1626007
2,530,-0.2554228224505306,3.1493426
2,531,-0.4102473064178648,3.4278828
2,540,-0.407604866337915,3.3094888
2,541,-0.434191476382895,3.3577945
2,551,-0.3602405565510832,3.2242635
2,552,-0.5234802392608556,3.1000807
2,553,-0.29013245269883803,3.1306065
2,560,-0.3681531419435597,3.0382131
2,565,-0.4640898660755673,3.2005612
2,570,-0.3600521417819322,3.0283237
2,571,0.06311596173744913,3.0731565
2,572,0.159245898309774,2.9255791
2,580,-0.21802571240017912,3.2889755000000003
2,581,-0.3106279244942782,3.2586885
2,590,-0.2322427122875771,3.2151028999999998
2,591,-0.21173828461364594,3.13493
2,600,-0.2981608543033622,3.3249048
2,615,-0.5204809826522627,3.701345
2,616,-0.46533663361983624,3.4171565
2,620,-0.4915241740589848,3.5144565
2,625,-0.42212243038260516,3.8046230000000003
2,626,0.3109373697411749,2.60996008
2,630,-0.7336380169083804,4.406868
2,640,0.2162450967840484,2.0850253
2,645,-0.46599606248469255,3.6263777
2,651,-0.5467406277260622,3.790241
2,652,-0.8049519855175045,4.617387
2,660,-0.4584805574925991,3.829669
2,663,-0.39657819876007316,3.4710558000000002
2,666,0.9071717991857166,0.13120200000000004
2,670,-0.27249345880521714,3.1599402
2,679,-0.3170642995827401,3.4326662
2,690,-0.38258874302784235,3.5107917
2,692,-0.3331139309459003,3.2895064
2,694,-0.38258874302784235,3.4809711
2,696,-0.39291536867426624,3.3989349
2,698,-0.4424983166096752,3.6743588000000003
2,700,-0.20577720612735223,3.2902912
2,701,-0.2539648961926992,3.4985888000000003
2,702,-0.3093631526865175,3.318713
2,703,-0.4086001655670756,3.4456746000000003
2,704,-0.32248650619525115,2.9897035
2,705,-0.4315320414939879,3.3157483
2,710,-0.3969673289724325,3.0251661
2,712,-0.40732464780242367,3.2767758000000002
2,731,-0.6347163322901931,2.851099
2,732,0.30927029233752107,1.8464328
2,740,0.4011851771343811,1.9777718000000002
2,750,-0.282443854829836,2.8685012
2,760,-0.42305047069648133,3.2634667
2,770,-0.22094830943196922,2.7961444
2,771,-0.36078473671137445,3.2944786
2,775,-0.4345526688953102,3.4001087
2,780,-0.38258874302784235,3.3862888
2,781,-0.32394829411771003,3.2892603
2,790,-0.4540584632379702,3.3205082
2,800,-0.30830527453497,3.1951534
2,811,-0.4849962201342442,3.9156690000000003
2,812,-0.4102473064178648,3.5951773
2,816,-0.46902102023068093,3.5277304000000003
2,820,-0.42305047069648133,3.4056662
2,830,-0.30830527453497,3.1577096
2,835,-0.42294239802370076,3.5227754
2,840,-0.3076452124264804,3.1272985
2,850,-0.36182563454704864,3.5890299
2,860,-0.046814748376086006,3.0602428
2,900,0.6111704086717645,1.250215
2,910,0.0893966979627434,2.5912494
2,920,0.3463435712826056,1.9483339000000002
2,935,0.2933802779336712,2.67679278
2,940,0.15524013136104628,2.78762465
2,946,0.1334087369218334,2.69047865
2,947,0.11227158299062197,2.76555792
2,950,-0.10199200653865433,2.8370746000000002
2,955,-0.01857576666502769,2.5782755
2,970,0.15951155469314407,2.3447571
2,983,0.5968786380473868,1.672039
2,986,-0.16596338472000216,2.5032646
2,987,0.6261734399984524,1.4043510000000001
2,990,0.1485918026295912,2.67781177
20,31,0.019395798267255633,1.7063965
20,40,-0.39907470924734506,3.094218
20,41,0.3745426600464005,1.1616449
20,42,0.022419734752506738,1.710228
20,51,-0.10476344548225107,1.8925045
20,52,-0.16225090979497964,1.896328
20,53,0.14130587917383558,1.6781888
20,54,0,1.5787338000000002
20,55,-0.23920306644331457,1.9676266
20,56,-0.1614718870621014,1.8952929
20,57,-0.25960336708789106,2.0430899
20,58,NA,1.9441737000000001
20,60,NA,1.8789885000000002
20,70,0.18317098931623346,1.41858396
20,80,0.02055243809998257,1.6193078
20,90,0.4703171461778184,1.2815575000000001
20,91,0.45022332226447875,1.2927664
20,92,-0.05290273627526613,1.7856944000000001
20,93,-0.334412785663384,2.9506
20,94,0.22617991419889855,1.550862
20,95,0.31080400253785984,1.47075159
20,100,0.1937382546829626,1.33183858
20,101,-0.43107234436676634,3.206433
20,110,0.08852348637707808,1.6421229
20,115,-0.2641073550480718,2.0825779
20,130,-0.11393992100355192,1.8458831
20,135,0.1671118841385428,1.5692382
20,140,0.33230282653613097,1.0929170000000001
20,145,-0.17295718515685082,2.2459667000000003
20,150,0.11750694483260132,1.5721982
20,155,0.022419734752506738,1.6381305000000002
20,160,0.11865122962760886,1.46882968
20,165,-0.032569457195548684,1.7995383
20,200,0.5679968353095011,0.29888000000000003
20,205,0.5944584137203981,0.6184552000000001
20,210,0.6849834412411042,0.30205499999999996
20,211,0.6845670703244194,0.28900400000000004
20,212,0.6730390160688775,0.307334
20,220,0.581179755261957,0.059361999999999915
20,221,0.6690404083749023,0.344573
20,223,0.5704227761580074,0.6565901000000001
20,225,0.6305858479441693,0.5913708000000001
20,230,0.64583774065774735,0.2850870000000001
20,232,0.6156671075102782,0.613465
20,235,0.6509931308696354,0.32311
20,255,0.6769596877789148,0.17673099999999997
20,290,0.6253074446010656,0.18570799999999998
20,305,0.5916933502529621,0.5746990000000001
20,310,0.6619186994991157,0.1400570000000001
20,316,0.6769390675769388,0.1301380000000001
20,317,0.6505622721713716,0.247185
20,325,0.6730390160688775,0.31400700000000015
20,331,0.6156671075102782,0.6149571
20,338,0.5733444982064937,0.6422874000000001
20,339,0.6683035911618719,0.24042600000000003
20,341,0.6509931308696354,0.321712
20,343,0.6471212928815,0.34176000000000006
20,344,0.6509931308696354,0.325863
20,345,0.3948298083982959,0.9346433000000001
20,346,0.5673481444193181,0.6252280000000001
20,349,0.668467483031602,0.35256
20,350,0.63051857255357,0.3410710000000001
20,352,0.5716763281098822,0.6450812
20,355,0.6505622721713716,0.246888
20,359,0.583010251081095,0.7004575000000001
20,360,0.6511350293679404,0.20102200000000003
20,365,-0.13789117449444285,1.2625767
20,366,0.6420131178270178,0.21541500000000013
20,367,0.6145142525814185,0.20046000000000008
20,368,0.6619744388929727,0.1564700000000001
20,369,0.5865471512279414,0.15933700000000006
20,370,-0.026272897990318986,1.5781735000000001
20,371,0.18639736471184676,1.2404466
20,372,0.6040592416058276,0.4626737000000001
20,373,-0.1192261549873091,2.1034932
20,375,0.6497331337672676,0.45488110000000004
20,380,0.660006716053846,0.5221519000000001
20,385,0.6207889099626857,0.4290974000000001
20,390,0.6722044301278037,0.22683399999999998
20,395,0.6390845617080927,0.39655550000000006
20,402,0.07623171789826699,1.6938722
20,403,-0.17986923354612536,1.8972731
20,404,-0.12245011035807318,1.8631827
20,411,-0.25248762345905196,1.9358886000000002
20,420,-0.15852027819352899,1.9634838000000001
20,432,0.06572586570586249,1.5293518000000001
20,433,-0.1952723964200252,1.9398647000000002
20,434,-0.1606614947370171,1.9117244000000002
20,435,-0.2684538620190743,2.3165099
20,436,-0.18879588762603763,2.0270262
20,437,0.21229273584936859,1.551738
20,438,-0.27505851368627654,2.1688086
20,439,-0.11515641798342269,1.8911773
20,450,0.3609557946161886,1.0237294000000001
20,451,-0.20169298043026268,2.0030915
20,452,0.114718724502135,1.5187808
20,461,0.20613564126341924,1.4097817700000002
20,471,0.24711230742758078,1.34741205
20,475,-0.037700616492999627,1.796058
20,481,-0.2385824813845363,2.1036822
20,482,0.07967705070778561,1.387529484
20,483,-0.2307550081424403,1.9917575
20,484,-0.18255607601148902,2.1478094
20,490,NA,1.8898143
20,500,-0.2862405769738221,2.2244555
20,501,-0.17012732095397418,1.8622746000000001
20,510,-0.26539795716024994,2.0804608
20,516,-0.2846962382117966,2.52157
20,517,0.26338628788858254,1.5124819
20,520,-0.33667678042937077,1.9958870000000002
20,522,-0.05290273627526613,1.8609777
20,530,-0.07612459701059937,1.8477196
20,531,-0.2095458228763369,2.1262598
20,540,-0.23429377439400143,2.0078658000000003
20,541,-0.25568594537721123,2.0561715
20,551,-0.17520638947128792,1.9226405
20,552,-0.2517798416115183,1.7984577000000002
20,553,-0.17182214731648449,1.8289835
20,560,-0.1608084482584489,1.7365901000000001
20,565,-0.23047333986500226,1.8989382
20,570,-0.12849281447728875,1.7267007
20,571,0.12893760328278725,1.7715335
20,572,0.329914439536929,1.6239561
20,580,-0.11714677048916838,1.9873525
20,581,-0.17901627415691457,1.9570655000000001
20,590,-0.10758594028670533,1.9134799
20,591,-0.11718856384422226,1.833307
20,600,-0.14876459481021473,2.0232818
20,615,-0.32389614312064574,2.399722
20,616,-0.24050576179849253,2.1155335
20,620,-0.2863374336669382,2.2128335000000003
20,625,-0.3059502361420522,2.503
20,626,0.5970814340265321,1.30833708
20,630,-0.47201893852586935,3.105245
20,640,0.4171198311268375,0.7834023000000001
20,645,-0.27722144675018984,2.3247547
20,651,-0.4064864335464063,2.4886179999999998
20,652,-0.5214103740796611,3.315764
20,660,-0.26403506618533873,2.528046
20,663,-0.23102665072092515,2.1694328
20,666,0.63657841667674675,1.170421
20,670,-0.21696771508948798,1.8583172000000001
20,679,-0.25507906326100654,2.1310432
20,690,-0.30130779109828176,2.2091687
20,692,-0.17671781448889137,1.9878834
20,694,-0.30130779109828176,2.1793481
20,696,-0.2516730783292398,2.0973119000000002
20,698,-0.3291270033755241,2.3727358
20,700,-0.129378969656347,1.9886682000000002
20,701,-0.13397113766048083,2.1969658
20,702,-0.17641593812499318,2.01709
20,703,-0.17000521367053065,2.1440516
20,704,-0.07859239622150423,1.6880805
20,705,-0.23165059487250061,2.0141253
20,710,-0.18003025819616927,1.7235431
20,712,-0.20457695209826807,1.9751528
20,731,-0.2569384360336941,1.549476
20,732,0.5494432029498171,0.5448098
20,740,0.6280111465584395,0.6761488000000001
20,750,-0.13836275135672188,1.5668782
20,760,-0.2516730783292398,1.9618437000000002
20,770,-0.021421397623900808,1.4945214
20,771,-0.17671781448889137,1.9928556
20,775,-0.2558184404646562,2.0984857000000003
20,780,-0.30130779109828176,2.0846658
20,781,-0.19271711071704087,1.9876373
20,790,-0.3006018060210759,2.0188852
20,800,-0.14212126776239425,1.8935304
20,811,-0.2862405769738221,2.614046
20,812,-0.3011108964872416,2.2935543000000003
20,816,-0.3109469513782487,2.2261074
20,820,-0.2516730783292398,2.1040432
20,830,-0.14212126776239425,1.8560866
20,835,-0.2516087858059455,2.2211524000000002
20,840,-0.06265195202288613,1.8256755
20,850,-0.27722144675018984,2.2874069
20,860,0.08475986535263148,1.7586198
20,900,0.8715967314325401,0.0514079999999999
20,910,0.4913329375316751,1.2896264
20,920,0.592353982530878,0.6467109000000001
20,935,0.46003720497713196,1.37516978
20,940,0.35314778592557733,1.48600165
20,946,0.2731780406581827,1.38885565
20,947,0.30468278722566666,1.46393492
20,950,0.15524811801609645,1.5354516
20,955,0.252595396704531,1.2766525
20,970,0.4814680007585405,1.0431341
20,983,0.8346847543773129,0.3704160000000001
20,986,0.12289338888344957,1.2016416
20,987,0.8936935189172761,0.10272800000000015
20,990,0.3201068338141417,1.3761887700000002
31,40,0.1875896094637186,1.3878215
31,41,0.46314066837272083,0.5447516
31,42,0.816401405510048,0.003831500000000043
31,51,0.3913454490654027,0.18610800000000005
31,52,0.5615294429638711,0.18993149999999998
31,53,0.702834193543867,0.028207699999999947
31,54,NA,0.12766269999999996
31,55,0.49016297316274343,0.2612301000000001
31,56,0.48809523809523814,0.18889640000000002
31,57,0.2910564471398749,0.3366934
31,58,NA,0.23777720000000008
31,60,NA,0.17259200000000002
31,70,0.4259053284912145,0.28781253999999995
31,80,0.34508823533992217,0.08708869999999996
31,90,0.13714660666293307,0.42483899999999997
31,91,0.1892094242081714,0.4136301
31,92,0.8117356273332905,0.07929790000000003
31,93,0.22217615735708274,1.2442035
31,94,0.3861997095309786,0.15553449999999996
31,95,0.34508823533992217,0.23564490999999999
31,100,0.4086923562896503,0.37455792
31,101,0.16723962003259715,1.5000365
31,110,0.3911430992325717,0.06427359999999999
31,115,0.2910564471398749,0.37618140000000005
31,130,0.5637636538163321,0.13948660000000002
31,135,0.698836241921708,0.13715829999999998
31,140,0.2466032491154406,0.6134795
31,145,0.43528575006600695,0.5395702
31,150,0.6323803444430481,0.13419829999999996
31,155,0.7070122671473382,0.06826599999999997
31,160,0.4822428221704121,0.23756681999999996
31,165,0.698836241921708,0.09314180000000005
31,200,0.026413198902759977,2.0052765
31,205,0.0842062709628119,1.0879413
31,210,0.05790375647550496,1.4043415000000001
31,211,0.05583629911341903,1.4173925
31,212,0.05551785502640853,1.3990625
31,220,0.03790522507476877,1.7657585
31,221,0.05754022250050112,1.3618235
31,223,0.08607082483833327,1.0498064
31,225,0.07856589984971245,1.1150257
31,230,0.05583629911341903,1.4213095
31,232,0.08607082483833327,1.0929315
31,235,0.05754022250050112,1.3832865
31,255,0.05213122345641237,1.5296655000000001
31,290,0.046568927447614115,1.5206885
31,305,0.08166844348067309,1.1316975
31,310,0.05016341125684725,1.5663395
31,316,0.050454870133248036,1.5762585
31,317,0.05583629911341903,1.4592115
31,325,0.05551785502640853,1.3923895
31,331,0.08607082483833327,1.0914394
31,338,0.0842062709628119,1.0641091
31,339,0.054942103182358495,1.4659705
31,341,0.05754022250050112,1.3846845
31,343,0.059612891395036914,1.3646365
31,344,0.05754022250050112,1.3805335
31,345,0.08694365153825263,0.7717532
31,346,0.19828372466875904,1.0811685
31,349,0.059612891395036914,1.3538365
31,350,0.059612891395036914,1.3653255
31,352,0.08166844348067309,1.0613153
31,355,0.05583629911341903,1.4595085
31,359,0.09317028869808955,1.005939
31,360,0.05016341125684725,1.5053745
31,365,0.07737374380627236,0.4438198
31,366,0.050454870133248036,1.4909815
31,367,0.049497061684984175,1.5059365
31,368,0.050454870133248036,1.5499265
31,369,0.04707461060124328,1.5470595
31,370,0.14641709960966254,0.12822299999999998
31,371,0.12094026146146139,0.4659499
31,372,0.0614750804827614,1.2437228
31,373,-0.012195121951219513,0.3970967
31,375,0.06658910216493223,1.2515154
31,380,0.07503163337425131,1.1842446
31,385,0.06346788423672865,1.2772991
31,390,0.05381852814213124,1.4795625000000001
31,395,0.06098813507950938,1.309841
31,402,0.8163944553238545,0.012524299999999988
31,403,0.7015607600201141,0.1908766
31,404,NA,0.15678620000000004
31,411,-0.0625,0.22949210000000003
31,420,0.48809523809523814,0.2570873000000001
31,432,0.1842165654111691,0.17704469999999997
31,433,0.3911430992325717,0.23346820000000007
31,434,0.7028852104345482,0.20532790000000006
31,435,0.2867289453451402,0.6101133999999999
31,436,0.4838709677419355,0.3206297000000001
31,437,0.38348249442368526,0.15465849999999998
31,438,0.3954815600082246,0.46241210000000005
31,439,NA,0.18478080000000002
31,450,-0.08357108940373449,0.6826671
31,451,0.5703518254720301,0.296695
31,452,0.45108822753731637,0.18761569999999997
31,461,0.13302660798266094,0.29661473
31,471,0.07505457009184453,0.35898444999999995
31,475,0.29136101394454955,0.0896615
31,481,0.3314822017398875,0.3972857
31,482,0.1282051282051282,0.31886701599999995
31,483,0.33091690849635524,0.28536100000000003
31,484,NA,0.44141290000000005
31,490,NA,0.18341780000000002
31,500,0.27809557503007853,0.518059
31,501,0.2358348504831592,0.15587810000000002
31,510,0.3259718258647996,0.37406430000000007
31,516,0.2648541905706058,0.8151735
31,517,0.11335870261223883,0.1939146
31,520,0.6948083337796511,0.28949050000000004
31,522,0.3915430673019401,0.15458120000000003
31,530,0.29194855555762333,0.14132310000000003
31,531,0.2748543443187344,0.4198633
31,540,0.490880693673816,0.3014693
31,541,0.2916582973452495,0.349775
31,551,0.5637636538163321,0.21624400000000005
31,552,0.13841490536122153,0.09206120000000001
31,553,0.4846153846153846,0.122587
31,560,0.2362192519755216,0.030193600000000043
31,565,0.26024335267780346,0.19254169999999998
31,570,0.4505750022443126,0.02030420000000005
31,571,NA,0.065137
31,572,NA,0.08244039999999997
31,580,-0.014084507042253523,0.28095600000000004
31,581,0.7021094974994095,0.250669
31,590,0.49109721093510117,0.20708339999999997
31,591,0.9999999999999998,0.12691050000000004
31,600,0.4365641250653994,0.3168853
31,615,0.21388894192622487,0.6933255
31,616,0.4820300210323737,0.40913700000000003
31,620,0.26058922854129263,0.506437
31,625,0.25261803884860684,0.7966035
31,626,NA,0.39805941999999994
31,630,0.14601122881898557,1.3988485
31,640,0.012468088254967345,0.9229942
31,645,0.2577294686110635,0.6183582000000001
31,651,0.158935916334864,0.7822214999999999
31,652,0.1231589568605173,1.6093675
31,660,-0.0272692171006459,0.8216494999999999
31,663,0.33227911108811103,0.4630363
31,666,-0.06981473103043903,2.8768175
31,670,0.4518123138262885,0.15192070000000002
31,679,0.29136101394454955,0.4246467
31,690,0.2369605050561855,0.5027722000000001
31,692,0.5637636538163321,0.28148690000000004
31,694,0.2369605050561855,0.47295159999999997
31,696,0.29194855555762333,0.3909154000000001
31,698,0.21344893538365534,0.6663393
31,700,NA,0.28227170000000007
31,701,-0.01492537313432836,0.49056930000000004
31,702,-0.033079830023308145,0.3106935
31,703,0.2481815909781207,0.4376551
31,704,-0.03948111099264839,0.018316
31,705,0.23183250893301638,0.3077288000000001
31,710,0.13763663750964858,0.017146600000000012
31,712,0.26125632737830023,0.2687563
31,731,0.10718420750010045,0.15692049999999996
31,732,0.1749653612953481,1.1615867
31,740,0.08106636243391427,1.0302476999999999
31,750,0.1388943369312226,0.13951829999999998
31,760,-0.037429301994567094,0.25544720000000004
31,770,0.120331727343183,0.21187509999999998
31,771,0.5637636538163321,0.2864591
31,775,0.19591622641622686,0.3920892000000001
31,780,0.2369605050561855,0.3782693
31,781,0.3915430673019401,0.2812408
31,790,0.2369605050561855,0.3124887
31,800,0.3327791628198609,0.18713390000000002
31,811,0.26401478642096066,0.9076495
31,812,0.23039461134250752,0.5871578
31,816,0.22948877741927876,0.5197109
31,820,0.29194855555762333,0.3976467000000001
31,830,0.29194855555762333,0.14969010000000005
31,835,0.28812674055434656,0.5147558999999999
31,840,0.4816957512941649,0.11927900000000002
31,850,0.2577294686110635,0.5810104
31,860,0.702834193543867,0.05222330000000003
31,900,0.024584719441935514,1.7578045
31,910,0.3026890289708296,0.4167701
31,920,0.08684103051620892,1.0596856
31,935,-0.04636238668868224,0.33122672
31,940,0.39247981354510963,0.22039484999999998
31,946,-0.04817753365478859,0.31754085
31,947,0.3189526128295067,0.24246157999999995
31,950,0.3383161706529873,0.17094489999999998
31,955,0.35660915640525037,0.42974399999999996
31,970,0.028393272507406846,0.6632624
31,983,0.041896478276666864,1.3359805
31,986,0.25085629265386233,0.5047549
31,987,0.029845705273639077,1.6036685
31,990,-0.035612228489788136,0.33020773
40,41,-0.060687818985507,1.9325731000000002
40,42,0.2657358059287754,1.38399
40,51,0.4451499608098068,1.2017135
40,52,0.5402276915834225,1.1978900000000001
40,53,-0.04305621000147225,1.4160292
40,54,-0.125,1.5154842
40,55,0.6231190042702701,1.1265914000000001
40,56,0.4340434786227272,1.1989251
40,57,0.6214031757833348,1.0511281000000001
40,58,NA,1.1500443
40,60,NA,1.2152295
40,70,0.24493448693642614,1.67563404
40,80,0.26528479587171827,1.4749102
40,90,-0.18123710447383806,1.8126605
40,91,-0.16814986591192638,1.8014516
40,92,0.1314927499599291,1.3085236
40,93,0.8560741216562812,0.14361800000000002
40,94,-0.06797350051134328,1.5433560000000002
40,95,-0.10503125877498762,1.62346641
40,100,0.10923729797751294,1.76237942
40,101,0.8696322881357952,0.11221499999999995
40,110,0.13042619606792463,1.4520951000000002
40,115,0.7195171757548867,1.0116401000000002
40,130,0.5346282092630537,1.2483349000000001
40,135,0.16067283948597091,1.5249798
40,140,0.054735873811720744,2.001301
40,145,0.7046291720574607,0.8482513
40,150,0.2584409042652369,1.5220198
40,155,0.2657358059287754,1.4560875
40,160,0.09696084973706011,1.62538832
40,165,0.382316606215344,1.2946797
40,200,-0.3647914934078002,3.393098
40,205,-0.2239467941419357,2.4757628
40,210,-0.31766282818023395,2.7921630000000004
40,211,-0.3241687004330702,2.8052140000000003
40,212,-0.3308846815913075,2.786884
40,220,-0.35661905740611033,3.15358
40,221,-0.32433919889351615,2.749645
40,223,-0.22347310927435865,2.4376279
40,225,-0.2981478726769332,2.5028472
40,230,-0.3241687004330702,2.809131
40,232,-0.2812413128170584,2.480753
40,235,-0.32433919889351615,2.771108
40,255,-0.3304612845124569,2.9174870000000004
40,290,-0.34351473806894883,2.90851
40,305,-0.2312219887144314,2.519519
40,310,-0.33695379999151287,2.954161
40,316,-0.330531737830497,2.96408
40,317,-0.32406653033006516,2.847033
40,325,-0.3308846815913075,2.780211
40,331,-0.2812413128170584,2.4792609
40,338,-0.26829752117730754,2.4519306
40,339,-0.3291865256408655,2.8537920000000003
40,341,-0.32433919889351615,2.772506
40,343,-0.31786031830075956,2.752458
40,344,-0.32433919889351615,2.768355
40,345,0.050974738521694214,2.1595747000000003
40,346,-0.1358721663925921,2.46899
40,349,-0.31786031830075956,2.741658
40,350,-0.31772861731383367,2.7531470000000002
40,352,-0.2745875812010869,2.4491368000000002
40,355,-0.32406653033006516,2.8473300000000004
40,359,-0.2699877272339791,2.3937605
40,360,-0.33695379999151287,2.893196
40,365,0.4356031429648218,1.8316413
40,366,-0.3304612845124569,2.878803
40,367,-0.33560862462966806,2.893758
40,368,-0.3304612845124569,2.937748
40,369,-0.35061827534319995,2.934881
40,370,0.45950176598061504,1.5160445
40,371,0.27225588760055913,1.8537714
40,372,-0.3272954404553104,2.6315443
40,373,0.3593836674837754,0.9907248000000001
40,375,-0.31905304413599095,2.6393369
40,380,-0.2998174247259785,2.5720661
40,385,-0.3116022801071994,2.6651206
40,390,-0.330531737830497,2.8673840000000004
40,395,-0.3183225647749746,2.6976625
40,402,0.23716999457512808,1.4003458000000002
40,403,0.48262148446557945,1.1969449
40,404,0.34436204287421796,1.2310353
40,411,NA,1.1583294
40,420,0.4579960137205104,1.1307342
40,432,0.3388521267451973,1.5648662
40,433,0.534747403878491,1.1543533
40,434,0.4582625614896744,1.1824936
40,435,0.6681748329840156,0.7777081000000001
40,436,0.5165389296348548,1.0671918
40,437,0.23646785824477767,1.54248
40,438,0.8742857142857142,0.9254094
40,439,0.342286961095082,1.2030407
40,450,-0.31063037209869776,2.0704886
40,451,0.5646666361695964,1.0911265
40,452,0.2750875276986765,1.5754372
40,461,0.08113215928382428,1.68443623
40,471,0.0990053725303262,1.7468059500000002
40,475,0.4014784924557333,1.2981600000000002
40,481,0.5916542031003053,0.9905358000000001
40,482,0.20594077621077156,1.706688516
40,483,0.6491019437140311,1.1024605
40,484,0.5341089802491262,0.9464086
40,490,NA,1.2044037
40,500,0.7358226557058295,0.8697625000000001
40,501,0.49248493642103003,1.2319434
40,510,0.7240121189504336,1.0137572000000001
40,516,0.6814266603846784,0.572648
40,517,0.2692397112298209,1.5817361
40,520,0.8032193289024989,1.098331
40,522,0.2863148587837166,1.2332403
40,530,0.4793303719790194,1.2464984000000001
40,531,0.4855852705698599,0.9679582000000001
40,540,0.621181695737818,1.0863522
40,541,0.6209654915498144,1.0380465
40,551,0.4451499608098068,1.1715775000000002
40,552,0.6754277525205129,1.2957603
40,553,0.19359710408391292,1.2652345
40,560,0.5497448692569121,1.3576279
40,565,0.5402343641143542,1.1952798000000002
40,570,0.282715200538253,1.3675173
40,571,-0.0392724362215012,1.3226845
40,572,-0.09703708495659698,1.4702619000000001
40,580,0.3668622521981678,1.1068655
40,581,0.48149977423430107,1.1371525
40,590,0.3102976141332997,1.1807381000000001
40,591,0.32257852067691595,1.2609110000000001
40,600,0.4020851574823371,1.0709362000000002
40,615,0.8406652952969111,0.694496
40,616,0.7277518528523326,0.9786845000000001
